wave,product_ar,product_fr,expenditure_pc_national,spatial_gini
2015,حشايا (جراية),Matelas,3.396,0.191362908849392
2015,حصارة ،سوتيان ،قان,,0.891,0.18441460154394607
2015,حلوى,Bonbon,0.615,0.13628094776495492
2015,حلوى شامية,Halwa chamia,4.054,0.18413908522929856
2015,حلويات سوق,,19.959,0.24397968719679497
2015,حليب صناعي,LAIT INDUSTRIEL,57.199,0.12492340658089063
2015,حليب طري,LAIT FRAIS,6.569,0.3440167776399665
2015,حليب مجفف,LAIT EN POUDRE,1.862,0.22305480054454174
2015,حليب مركّز,LAIT CONCENTRE,0.362,0.330782243343668
2015,حمام ،دوش,,7.743,0.34258696301883107
2015,حمص شائح,Pois chiche sec,7.435,0.04716670112781329
2015,حمص ّ,,1.021,0.29815512374004616
2015,خدمات أخرى متعلقة بالسكن,AUTRES SERVICES LIES A L’HABITATION,33.015,0.44592047144497804
2015,خدمات الطهي,,1.933,0.2503126141345515
2015,خرقة ،فانتوز ،أكياس الفواضل,,3.461,0.20095858632406305
2015,خضر مصبّرة,,53.55,0.06163967455800112
2015,خميرة (للخبز و المرطبات),,1.256,0.24216179460502363
2015,خوخ,Pèche,6.613,0.1079976667685586
2015,دالع,,9.517,0.08833726871060898
2015,دجاج,,73.465,0.08607954214145563
2015,دجاجة محمولة متناولة بالبيت,,0.687,0.23596987805352243
2015,دقلة,Dattes degla,2.482,0.30241472133681924
2015,ديك رومي,Dindon vif,10.25,0.3154140764370612
2015,رمان,Grenade,1.677,0.10216583980007576
2015,روبة (أنسومبل) ،كسوة نسائية,,13.346,0.19990207320920406
2015,زبدة حيوانية,Beurre animal,2.375,0.5750250551479938
2015,زبدة نباتية (جديدة ،قولدينا)...,,4.255,0.1079281066987251
2015,زربية,Tapis,4.209,0.08733701413353523
2015,زعتر كليل ،حبة حالوة ،راس حانوت)...,,0.536,0.24614780265814573
2015,زقوقو,Zgougou,1.476,0.18783188207611867
2015,زيت الزيتون,HUILES D’OLIVE,44.106,0.25182921238946043
2015,زيت عباد الشمس,Huile de tournesol,0.701,0.5224142357143177
2015,زيت قطانيا,Huile de maïs,10.67,0.33874699685591003
2015,زيت نباتي مدعّم (لإلستهالك األسري),,13.654,0.15532146286944593
2015,زيتون مملّح,Olive en conserve,1.436,0.32199465230585966
2015,"زيوت أخرى (سوجا),,,",,0.761,0.8282491405279042
2015,زيوت نباتية,HUILES DE GRAINE VEGETALE,26.286,0.10167515813889227
2015,ساعة يدوية,Montre,4.592,0.43324323830470335
2015,سالطة (سكورية ،ليتو ،خس)...,,2.338,0.26539278967884694
2015,سبناخ,Epinard,0.764,0.46756000731707803
2015,سجائر,,94.279,0.12108964902679242
2015,سردينة مصبّرة,Sardine en conserve,0.301,0.24028116113495013
2015,سروال دجين,Pantalon jean,38.681,0.11806976158100557
2015,سروال عادي,Pantalon en autre tissu pantacour,18.906,0.19694738961375757
2015,سرير ،مولة,,0.739,0.2706575741061463
2015,سفنارية (جزر),carotte,4.481,0.09403935247890316
2015,سلق ،خبّيزة,,2.782,0.08747885951469536
2015,سميد سوق,Semoule industrielle,15.381,0.3277441795892766
2015,شالكة,,15.903,0.05760056461146634
2015,شاي,Thé préparé,1.794,0.192182188128168
2015,شاي أخضر,,1.565,0.5057039304524129
2015,شاي جاف أسود (حشيشة),,7.827,0.2618429679879125
2015,شحن الهاتف الجوال,Recharge téléphone portable (Tunisiana light TTcach),75.147,0.05839954288238702
2015,شحن الهاتف القار,Recharge téléphone fixe (TTcach),0.163,0.5003501187337178
2015,شراء أدوات و مواد ترفيه,ACHAT D’ARTICLE DE LOISIRS,15.566,0.20752300315211303
2015,شراء الحلي و المجوهرات,ACHAT DE BIJOUX PRECIEUX,4.165,0.23846481241718787
2015,شراء بطاقات تمويل الهاتف الجوال,Carte de recharge pour téléphone portable,54.2,0.23434041957351393
2015,شراء بطاقات تمويل الهاتف القار,Carte de recharge pour téléphone fixe,0.462,0.4767630522483397
2015,شراء دراجة نارية,Achat de cyclomoteur - motocyclette,3.919,0.32470048760092196
2015,شراء سيارة,Achat de voiture,76.603,0.3397183771737118
2015,شراء قطع الغيار,Achat de pièce de rechange,2.193,0.3357593680971067
2015,شراء و صيانة وسيلة نقل خاصة,,258.788,0.25296753518199844
2015,شراء وسيلة نقل خاصة,ACHAT DE MOYEN DE TRANSPORT PRIVE,80.775,0.3293739471503343
2015,شعير ومشتقاته,ORGE ET DERIVES,2.123,0.16424907263257382
2015,شكالطة (طوابع ،غبرة ،شوكولين)...,,3.542,0.3043257413615098
2015,شمبوانَ ،,,14.541,0.21321059616684623
2015,شورط (تبان),Short,2.776,0.15807473426192375
2015,شوينقوم (شيكلي ) ،لوبان,,0.217,0.23804240930909248
2015,شيشة في المقهى,Chiche au café,3.187,0.2896124741655236
2015,صابون الغسل,Savon de ménage,5.456,0.12145484260370398
2015,صحن أو كسكروت كفتاجي,,3.203,0.4295329532056439
2015,صندال,Sandales,5.721,0.20816643841686988
2015,صيانة وسيلة نقل,ENTRETIEN DE MOYEN DE TRANSPORT PRIVE,8.71,0.2998045312679982
2015,طماطم خضراء,Tomates fraîches,14.771,0.08651565197861033
2015,طماطم صناعية حكة أو صبة,,31.795,0.05033972728689018
2015,طواقم,SERVICES,2.229,0.13613038301971536
2015,عالج و إقامة عملية جراحية,,21.51,0.1028703137421545
2015,عجين غذائي (مقرونة ،شربة)...,,15.11,0.05419858497268759
2015,عدس شائح,Lentilles sèches,1.84,0.21267472018615807
2015,عسل النحل,Miel d’abeille,1.664,0.16920302493466255
2015,عسل و أغذية سكريّة,MIEL ET AUTRES PRODUITS SUCRES,6.752,0.23725764479744704
2015,عصير غالل,,3.523,0.29277859374173665
2015,عصير غالل (قارورة  ،باكوات)...,,12.224,0.23116154955628865
2015,عطورات,Eau de Cologne eau de toilette parfum after shave…,53.812,0.22019190219464835
2015,عنب,Raisin de table,8.069,0.08996044628516875
2015,عوينة,Prune,0.916,0.10136789472034324
2015,غاز قارورة,Gaz en bouteille,22.63,0.13139116703647014
2015,غالل ّ,,9.219,0.06985919516253825
2015,غسل و تشحيم الدراجة النارية,Lavage et entretien de cyclomoteur,0.368,0.41692928897563686
2015,غسل و تشحيم و تبديل زيت السيارة,Vidange lavage et graissage de voiture,4.263,0.3358522570187843
2015,فاتورة الكهرباء و الغاز الطبيعي,Dépense d’électricité et de gaz de ville STEG,127.191,0.15909151453731862
2015,فاتورة الماء,Dépense d’eau courante SONEDE,34.673,0.13966930495057617
2015,فاتورة الهاتف الجوال,Facture téléphone portable,1.426,0.36163625517846243
2015,فاتورة الهاتف القار,Facture téléphone fixe,4.247,0.27328619541121546
2015,فارينة,,2.96,0.16715985203625794
2015,فحم,Charbon de bois,1.8,0.1704683327856421
2015,فراولو,Fraise,3.63,0.16096453144848222
2015,فرن كهربائي  -ميكروأوند,,0.772,0.23273366750780777
2015,فقوس,Concombre,3.349,0.15582814934798017
2015,فلفل أحمر شائح قرون,,2.128,0.2739984474560968
2015,فلفل أحمر مرحي,,9.319,0.12944845631194513
2015,فلفل أخضر,,20.88,0.13165297846155344
2015,فلفل أكحل,,1.375,0.3050891098520587
2015,فواتير وبطاقات تمويل الهاتف القار والجوال,FACTURE ET CARTE DE RECHARGE POUR TELEPHONE FIXE ET PORTABLE,136.457,0.12399673592832539
2015,فواكه أخرى,AUTRES FRUITS,11.529,0.1874278678969511
2015,فواكه بالحبوب,FRUITS A PEPINS,45.21,0.08353357855738852
2015,فواكه بالنواة,FRUITS A NOYAUX,10.083,0.08142342545272796
2015,فواكه ّ,,3.709,0.19895289578462239
2015,فول أخضر,,1.706,0.18365472429932872
2015,فول شائح,Fève sèche,1.474,0.2828513212969992
2015,فيستة ،بلوزون,,5.762,0.16795339491152284
2015,قارص,Citron,1.429,0.11507299585424491
2015,قاعة أكل,,1.554,0.2723444852231709
2015,قاعة استقبال,Salon,8.907,0.2650661090225628
2015,قرع أحمر,,2.688,0.210622895939235
2015,قرع بوطزينة,Courgette,0.787,0.30966284880652495
2015,قرنيط ،سوبية ،مطيق,,1.967,0.5027520484776655
2015,قطار,Train,1.258,0.34816510207914564
2015,قفطان,Koftane,3.403,0.24078633874402233
2015,قلوب عبادة و قرع,Graines de tournesol et de courge,0.942,0.2986774394925411
2015,قماش التأثيث و الستائر,AMEUBLEMENT ET RIDEAUX,5.965,0.15364010710868437
2015,قمح صلب حب,Blé dur en grain,0.813,0.4888377594507133
2015,قمح صلب حبّ,BLE DUR ET DERIVES,35.631,0.15475770074063389
2015,قمح لين ومشتقاته,BLE TENDRE ET DERIVES,57.369,0.12694515152023134
2015,قميص,Chemise ou chemisier,17.905,0.21792426346697602
2015,قنارية,Artichaut,1.381,0.4478508913683331
2015,قهوة,Café préparé,54.722,0.18827003426602307
2015,كالفس,,0.668,0.26996789737897053
2015,كبدة,FOIE ET VISCERES,0.794,0.3583743352630584
2015,كتب بمناسبة العودة المدرسية,Livres pour rentrée scolaire,5.942,0.0293414814230315
2015,كتب غير مدرسية,Livres non scolaires,0.805,0.3791200531570812
2015,كرسي,Chaise chaise longue,0.908,0.17629874917564137
2015,كرشة و دوّارة,TRIPES,1.473,0.21528042478851805
2015,كركم,Korkom,1.332,0.17999384010223451
2015,كرمب,Choux,0.76,0.17207587917929024
2015,كرموس,figue,1.828,0.12804313029982672
2015,كروية,Carouia,0.392,0.31455551455669717
2015,كسكروت تن أو سردينة,,16.317,0.2907679032747853
2015,كسكسي,,4.045,0.21237405043985125
2015,كسوة,Costume,6.584,0.245756883627413
2015,كليمنتين,Clémentine (mandarine),3.725,0.2813087439851063
2015,كمّون,Cumin (camoun),0.413,0.32057377270406606
2015,لبن طري,PETIT LAIT FRAIS,3.449,0.23977508803944814
2015,لحم برشني,VIANDE DE CAPRIN,6.375,0.730520971726335
2015,لحم بقري,VIANDE BOVINE,32.548,0.24609713414400902
2015,لحم جمل,VIANDE DE CHAMEAU,0.662,0.7058505084573541
2015,لحم علوش,VIANDE OVINE,132.091,0.08811095689944959
2015,"لحم مفروم و مرقاز و ""سالمي""",,4.403,0.5061787079291218
2015,لحوم و دواجن,,262.738,0.08471248180040947
2015,لعب لألطفال,,1.519,0.2321330496072479
2015,لفت,Navet,1.699,0.13203654976693646
2015,للبياتة) (بالنسبة   معلوم المبيت,,1.295,0.2614923714286669
2015,لوبية شائحة,Haricot sec,5.204,0.16668076300416257
2015,لوز مقشّر,,0.836,0.2706354966923811
2015,لوز مقلي ،أكاجو,,0.602,0.39873334577094577
2015,مأكوالت جاهزة متناولة بالبيت,,1.627,0.30257476856513066
2015,مأكوالت في مطعم,,52.045,0.28433473451644053
2015,ماء جافال,,11.207,0.11526471763673607
2015,ماء معدني,Eau minérale,15.177,0.4233896917292205
2015,مازوط للسيارات,Gasoil pour véhicule,12.002,0.14079142957531843
2015,مالبس خارجية أخرى,,55.205,0.11309023585316713
2015,مالبس خارجية أخرى (جبة نساء)...,,8.535,0.18736645485185432
2015,مالبس خارجية أساسية و تقليدية,,9.021,0.0912997750700526
2015,مالبس خارجية أساسية و عصرية,,112.725,0.14282090120848645
2015,مالبس داخلية,,23.118,0.2126552436753838
2015,مالبس داخلية بدون تمييز,,3.273,0.24656101693496735
2015,مالبس عصرية أخرى أساسية,,4.365,0.5605131768228929
2015,مالحف و مناشف,,3.384,0.22535086086361833
2015,مبرّدات (قالس ،ثالجة ،جيرفاي)...,,1.148,0.21449768488580523
2015,مترو -حافلة ومترو,,2.081,0.5153730743819398
2015,محروقات التنوير والطبخ و التدفئة,"COMBUSTIBLES DECLAIRAGE, PREPARATION ET CHAUFFFAGE",24.908,0.13550883390207002
2015,محروقات وسيلة نقل خاصّة,CARBURANT ET FONCTIONNEMENT DE MOYEN DE TRANSPORT PRIVE,104.732,0.2827091153203021
2015,مريول خلعة,Tricots de corps,1.703,0.18474912541077926
2015,مريول صوف ،جيلية صوف,,12.561,0.31659826500391763
2015,مريول قطن,Tee shirt sweat shirts,13.542,0.35117555638792886
2015,مستلزمات شخصية,EFFETS PERSONNELS,13.131,0.2944380170188845
2015,مستلزمات لتغطية الرأس,COUVRE CHEFS,6.69,0.08795976293061547
2015,مستلزمات و نفقات الصيانة و التصليح,,2.941,0.13492353271819213
2015,مشاهد,SPECTACLES,0.768,0.5238641988800561
2015,مشروب غازي,Boisson gazeuse,6.718,0.22573799205592926
2015,مشروبات باردة,BOISSONS FRAICHES CONSOMMEES  HORS DOMICILE,16.028,0.24408440506864548
2015,مشروبات ساخنة,BOISSONS CHAUDES,56.64,0.1873231203567297
2015,مشروبات طبيعية,BOISSONS EN NATURE,22.561,0.0348599410216367
2015,مشروبات غازية,Boisson gazeuse,24.975,0.1462248661706187
2015,مشروبات غير كحولية متناولة في البيت,BOISSONS NON ALCOOLISEES CONSOMMEES  A DOMICILE,54.397,0.19996838426350105
2015,مشروبات كحولية,BOISSONS ALCOOLISEES,6.234,0.36639434768847956
2015,مشروبات كحولية ،تبغ و نفة,,102.41,0.11594419777035236
2015,مشماش,Abricot,1.633,0.09115543199210041
2015,معاليم وسيلة نقل خاصة,CHARGE DE MOYEN DE TRANSORT PRIVE,36.283,0.2875673534116735
2015,معجون أسنان,,5.573,0.14033267383421189
2015,معجون غالل,,1.914,0.2552855847066495
2015,معدنوس,Persil,4.466,0.04945933094670085
2015,معسل,,0.769,0.4409817799422484
2015,معطف ،كاب,,16.087,0.1526418643215205
2015,معلوم اإليجار االفتراضي,,493.205,0.17242592043211702
2015,معلوم الجوالن و األداء,,7.632,0.24781645970145494
2015,معلوم الحضانة المدرسية,Frais Garderie Scolaire,3.115,0.49055969077432127
2015,معلوم المحضنة,Frais de crèche,2.459,0.30632276775745937
2015,معلوم المراقبة الفنّية,,1.836,0.19515562782254303
2015,معلوم روضة أطفال,,10.473,0.33067216960237755
2015,مكتبة,Bibliothèque,0.66,0.2644574773645071
2015,مكسرات وحبوب أخرى,NOIX ET AUTRES,3.058,0.26080375559735347
2015,ملح,Sel,0.421,0.14339569553365383
2015,ملسوقة ،بريك,,3.199,0.1119849768823753
2015,ملوخية مرحية,Mloukhia en poudre,0.627,0.24112903337049696
2015,منتوجات بحريّة أخرى,AUTRES PRODUITS DE MER,0.961,0.4714109095590664
2015,منديلة (ميدعة),Tablier,2.356,0.08542690266331543
2015,منضدة ،مائدة,,1.885,0.20951602108740697
2015,مواد أخرى مشتقة من الحبوب,AUTRES PRODUITS A BASE DE  CEREALES,46.277,0.16315460874740018
2015,مواد أخرى مشتقة من الحليب,AUTRES PRODUITS LAITIERS,6.811,0.23099444598815
2015,مواد التجميل و الزينة,PRODUITS DE BEAUTE,81.111,0.19706162156845597
2015,مواد التنظيف,PRODUITS ET ARTICLES  DE NETOYAGE ET D'ENTRETIEN,62.336,0.13734636185171634
2015,مواد تجميل,Produits de maquillage (rouge à lèvre fond de teint acétone manucure démaquillant…),11.701,0.19799871360741317
2015,مواد تنظيف (أومو ،نظيف ،دينول)...,,35.943,0.1510280793672002
2015,مواد سكريّة,PRODUITS SUCRES,4.953,0.16213311747340908
2015,مواد صيدلية,PRODUITS PHARMCEUTIQUES,96.181,0.07845267426633673
2015,مواد صيدلية أخرى,AUTRES PRODUITS PHARMACEUTIQUES,19.398,0.10768387522234091
2015,مواد غذائية و مشروبات غير كحولية,PRODUITS ALIMENTAIRES ET BOISSONS NON ALCOOLISEES,1117.654,0.09690841945173645
2015,موالح,,0.874,0.38635109209225615
2015,موز,Banane,10.809,0.1903286229843979
2015,نظارات شمسية,lunette solaire,1.528,0.37503853680513455
2015,نعل (صباط),Souliers,30.621,0.14495989263587372
2015,نفة,Nefa,0.835,0.5861634565716624
2015,نفقات أخرى,AUTRES DEPENSES,5.891,0.22456220451529785
2015,نفقات أخرى لصيانة المنزل,AUTRES DEPENSES D’ENTRETIEN,0.621,0.3758986313890471
2015,نفقات إدارية,DEPENSES ADMINISTRATIVES,0.809,0.24409954942821332
2015,نفقات األنترنات,,17.067,0.2533073368376739
2015,نفقات استثنائية للتصوير,DEPENSES EXCEPTIONNELLES DE RADIO,5.607,0.1498738120511669
2015,نفقات الترفيه,Loisirs,19.297,0.22104345107339096
2015,نفقات الترفيه و الثقافة,LOISIRS ET CULTURE,44.471,0.23840718196406196
2015,نفقات التعليم المدرسي,ENSEIGNEMENT SCOLAIRE,61.312,0.2633122343370362
2015,نفقات التنظيف,DEPENSE D’HYGIENE,62.702,0.13776510151640298
2015,نفقات الخياطة و مستلزماتها,FRAIS DE COUTURE ET MERCERIE,1.782,0.34450851895389256
2015,نفقات السكن,"DEPENSES LOGEMENT, EAU, GAZ, ELECTRICITE ET AUTRES COMBUSTIBLES",1030.411,0.19021798193623074
2015,نفقات الصيانة الشخصية,PRODUITS DE TOILETTE ET AUTRES FRAIS DE SOINS PERSONNELS,67.769,0.1636346271599578
2015,نفقات الصيانة و تصليح السكن,DEPENSE D’ENTRETIEN ET DE REPARATION DU LOGEMENT,92.14,0.19451001633933196
2015,نفقات الطاقة,,167.444,0.13402181261846002
2015,نفقات الطاقة والمحروقات,,192.352,0.10378427093969056
2015,نفقات العدول و نفقات القضايا و المحاكم,FRAIS DE NOTAIRE ET DEPENSES DE TRIBUNAUX,0.423,0.48315400393018115
2015,نفقات العطل في النزل,Frais d’hôtel (hébergement restauration loisirs…),6.275,0.513430243418704
2015,نفقات العطل ما عدى النزل,VACANCES EN TUNISIE DANS UNE RESIDENCE AUTRE QU’HOTEL,10.214,0.30375683710241375
2015,نفقات النقل العمومي,DEPENSES DE TRANSPORT EN COMMUN,100.829,0.07665331082978721
2015,نفقات الوالدة,,2.669,0.2882354525279318
2015,نفقات اليد العاملة,Main d’œuvre,0.965,0.3335512413922537
2015,نفقات بناء مسكن,Dépense pour construction de logement,103.39,0.18751990527258156
2015,نفقات تصليح غير مبوّبة,Frais de réparation non ventilés (frais de dépannage…),6.198,0.323248010468387
2015,نفقات تعليم أخرى,AUTRES ENSEIGNEMENTS,3.907,0.3195403148451397
2015,نفقات خدمات التنظيف,FRAIS D’ENTRETIEN ET D’HYGIENE,0.366,0.2809501853487577
2015,نفقات شراء أرض لبناء مسكن,,52.213,0.3911555382378601
2015,نفقات شراء الماء (صهريج ،قرباجي)...,,5.58,0.5830605235074083
2015,نفقات شراء وتجهيز الهاتف القار والجوال,ACHAT D'APPAREIL DE TELEPHONE (FIXE ET MOBILE),17.34,0.24819338318538187
2015,نفقات طبية استثنائية,SOINS MEDICAUX EXCEPTIONNELS,51.945,0.16252626210693488
2015,نفقات طبية عادية,SOINS MEDICAUX COURANTS,61.709,0.12008367252071017
2015,نفقات عالج أمراض مزمنة,,18.544,0.27643960218604746
2015,نفقات عالج و جراحة األسنان,,3.269,0.29855058930197
2015,نفقات غير دورية,DEPENSES DE TRANSPORT NON REGULIERS,84.043,0.05624848223670664
2015,نفقات لفحوصات األطباء,,38.017,0.1061735474682991
2015,نفقات معاليم ما قبل الدراسة,ENSEIGNEMENT PRESCOLAIRE,16.834,0.3562384051904972
2015,نقل ريفي,Transport rural,23.498,0.30764163418176793
2015,"هريسة ""دياري"" ،فلفل معجون",,2.316,0.5451743948771102
2015,هريسة صناعيّة حكة أو صبة,,5.04,0.10710099800273198
2015,هندي,Figue de barbarie,1.396,0.26180826193738804
2015,هواء  مكيف,,2.824,0.31320288696012877
2015,ولتصليح آلالت التسخين ولتكييف,,0.614,0.326319642191208
2015,ياغورت,YAOURT,43.449,0.11241161219085516
2021,آلات تسخين و تكييف الهواء,APPAREILS DE CHAUFFAGE ET DE CLIMATISATION,4.40329255,0.2933451631246784
2021,أثاث الأسرة,MEUBLES ET LITERIES,34.72369200600001,0.14775195709542688
2021,أثاث، تجهيزات كهربائية و منزلية وخدمات منزلية يومية,"MEUBLES, ARTICLES DE MENAGES ET ENTRETIEN COURANT DU FOYER",191.367485493,0.12493024876271575
2021,أدوات المطبخ,"VERRERIE, VAISSELLE  ET USTENSILES DE CUISINE",14.1820013,0.14008133443574056
2021,أسماك,POISSONS,68.36117956700001,0.3043156523581463
2021,أسماك مصبّرة,POISSON EN CONSERVE,12.288314460000002,0.24282347658727566
2021,أغطية,COUVERTURE,3.1053457499999997,0.13575786805335255
2021,أقمشة للملبس,Tissus pour habillement,1.328055242,0.18261891288069654
2021,ألعاب,JEUX DE LOISIRS,2.6541872399999997,0.24716696627224854
2021,"اثاث كامل اخر(بيت جلوس، جرايات و وسادات,,,)",Autres mobiliers complets,1.817333,0.28178581230995037
2021,اجاص,Poire,1.878844,0.12892865832531286
2021,"ادوات تنظيف (مكنسة، غولة، حكاكة، خرقة، فانتوز، اكياس الفواضل المنزلية,,,)",Articles d’hygiène (balai ventouse frottoir torchon brosse poubelle éponge sacs chiffon peau de chamois…),5.740617,0.3111557973451622
2021,ارجنتيار، بوفاي,Buffet argentière,0.25043139999999997,0.28303198434502774
2021,ارز حبّ باكوات,Riz en grain ; en paquet,7.830035,0.13638586099370198
2021,اسكالوب,Escalope de dinde,17.19369,0.3352427979469004
2021,اشتراكات في منظمات ثقافية  أو رياضية أو نقابية أو سياسية  أونادي ترفيهي,COTISATION DANS UNE ASSOCIATION CULTURELLE SPORTIVE SYNDICALE POLITIQUE OU CLUB DE LOISIRS,6.2914781699999995,0.2768888782175545
2021,اكلة في مطعم,Repas dans un restaurant,18.34096,0.5195775962045126
2021,الأحذية و أغطية القدم (جلدية، بلاستيك، قماش...),ARTICLES CHAUSSANTS,200.0985693897,0.14118656371904126
2021,الأدويــــــــة,MEDICAMENTS,173.079116,0.07919344487310731
2021,الأقمشة و الصوف,TISSUS D’HABILLEMENT ET ACHAT LAINE,1.330316495,0.18289704472433677
2021,الإيجار والاستخلاص الشهري و المعلوم البلدي,"LOYER, REMBOURSEMENT, TAXES ET CHARGES",835.3533842518,0.19847410128008358
2021,الاتصالات,TELECOMMUNICATIONS,223.8731880069,0.11820722067528855
2021,الاشتراكات المدرسية,ABONNEMENT SCOLAIRES,1.3246769000000003,0.2752207478227373
2021,الاشتراكات غير المدرسية,ABONNEMENT NON SCOLAIRES,2.27053937,0.26641055247380496
2021,البناء,MACONNERIE,43.648902,0.1853307417067046
2021,"الة تسخين (بالكهرباء، بالغاز، بالمازوط او البترول,,,)",Appareil de chauffage (électrique à pétrole à gaz à mazout…),0.7902886,0.2193361618206784
2021,الة غسل الملابس,Lave  linge – sèche linge,2.811831,0.17867750351990097
2021,التجهيز الصحي,PLOMBERIE SANITAIRE,6.444121600000001,0.1752723069312374
2021,التجهيز و التركيب الكهربائي,INSTALLATION BRANCHEMENT ET ACCESSSOIRE ELECTRIQUES,2.4318121,0.18418919398044642
2021,التعليم,ENSEIGNEMENT,81.201103732,0.24121813475107046
2021,التنظيف بالشائح و الصبيغة,Nettoyage à sec teinturerie,0.2161626,0.37854764841906596
2021,الحبوب,CEREALES,196.08763163999998,0.0746781628606128
2021,الحليب و مشتقاته و البيض,"LAIT, PRODUITS LAITIERS ET OEUFS",240.65701502899998,0.09798622163196902
2021,الخضر الطازجة,,164.91126871999998,0.13325808080215462
2021,الدهن و التبييض و صيانة الأسطح,PEINTURE BADIGEONNAGE ET ETANCHEITE,24.494292400000003,0.17899449438210868
2021,الرحلات,Excursion,0.3087935,0.5088436420489587
2021,الرعاية الشخصية,SOINS PERSONNELS,110.99382859999997,0.1558436144713956
2021,الرعاية الصحية و الشخصية,HYGIENE ET SOINS,609.0074500850001,0.06365172230761074
2021,الزيوت,HUILES,92.48318995999999,0.09371754764833384
2021,السكر,SUCRE,19.388643039999998,0.1499813229174234
2021,السكر و المواد السكريّة,SUCRE ET PRODUITS SUCRES,51.34332669999999,0.11988964839330818
2021,السمك الطازج,POISSONS FRAIS,50.51000870000001,0.31810513280475194
2021,الطيور و قنص الصيد,VOLAILLES ET GIBIERS,148.20955220999997,0.09733165921822651
2021,القوارص,AGRUMES,14.277125100000001,0.11156990603781902
2021,الكتب والصحف والرحلات,"Journaux, livres et excursions",7.298156389999999,0.2862320163081331
2021,المجموع,,5468.349587886399,0.11399108484366449
2021,المسكن الثانوي,LOGEMENT SECONDAIRE,0.0008942518,0.7484744157397729
2021,المسكن الرئيسي,LOGEMENT PRINCIPAL,835.35249,0.19847352736954682
2021,المشروبات غير الكحولية والأطعمة الجاهزة بالبيت,BOISSONS NON ALCOOLISEES ET PLATS CUISINES OU LIVRES A DOMICILE,137.29258036,0.17872886880010896
2021,المعلوم البلدي السنوي,Taxes locatives annuelles,6.37549,0.30446150598213173
2021,الملابس و الأحذية  والمستلزمات الشخصية,"HABILLEMENT, ARTICLES CHAUSSURES ET EFFETS PERSONNELS",634.8739804415001,0.118382480181079
2021,الملاحف و الأغطية و الستائر,"LINGE DE MAISON, COUVERTURE ET TISSUE D’AMEUBLEMENT",15.57333045,0.1424843911498035
2021,المنحة السياحية للسفر إلى الخارج,ALLOCATION TOURISTIQUE POUR VOYAGE A L’ETRANGER,2.1095532,0.260615418032519
2021,النجارة و البلور و المواد الحديدية,MENUISERIE VITRERIE ET QUINCAILLERIE,6.2033009,0.1832296990135649
2021,النفقات الكبرى للاقتناء وبناء مسكن,GROSSES DEPENSES D’ACQUISITION ET DE CONSTRUCTION DE LOGEMENT,82.93388800000001,0.3560518006998137
2021,النقل و المواصلات,TRANSPORT,375.3843745634,0.14840295415631355
2021,امالح,Variantes,1.0373160000000001,0.3730406109009562
2021,"انواع اخرى من الخبز (المبسس، خبز طابونة، فنكوش، رقاق،بريوش,,,)",Autre pain à base de farine (pain mbassès ; pain brioche…),11.582540000000002,0.2733396417159112
2021,اوراق رند,Feuilles de coriandre (rand),0.2185578,0.3865596293303344
2021,اوراق معدنية و ماشابهها لحفظ المواد الغذائية,Autres produits d’hygiène (papier aluminium cellophane serviette…),3.974652,0.29540033549841405
2021,بترول ازرق (قاز),Pétrole,0.09089046,0.41385241509075243
2021,برتقال,Orange,8.52308,0.034155068711713144
2021,برغل,Borghol,0.4575227,0.3095780211750503
2021,برنس,Burnous,0.24081269780000003,0.32865628090127286
2021,بروكلو,Choux fleur,0.43754770000000004,0.2300504798621298
2021,بريك,Brik,0.1451516,0.4344367489959704
2021,بسباس,Fenouil,1.5764559999999999,0.23908353918868563
2021,"بسكويت، بسكويت محشي (قوفرات,,,)",Biscuit simple Biscuit fourré gaufrettes,12.22232,0.12751644349993074
2021,بسيسة,Bsissa,2.373282,0.2862080392540405
2021,بشكير لتغطية الرأس (شاش),Bichkir pour couver tête,0.10314223039999999,0.3969965532171521
2021,بصل اخضر,Oignon vert,10.64198,0.21005235042698378
2021,بصل شائح,Oignon sec,10.90543,0.3826264360342343
2021,بطاطا,Pomme de terre,30.74628,0.1931668982624719
2021,بطيخ,Melon,6.945443,0.14919656726529362
2021,بقول خضراء,LEGUMINEUSES VERTES,8.587752813000002,0.3359837416707864
2021,بقول شائحة,LEGUMINEUSES SECHES,22.00216864,0.06962767079333332
2021,بقول مصبّرة,LEGUMINEUSES EN CONSERVES,0.20878713700000004,0.5679787630090031
2021,بقول منفّخة,LEGUMINEUSES TREMPEES,2.1531129850000004,0.4408953288879929
2021,بقول و توابل,"LEGUMINEUSES, SEL ET CONDIMENTS",48.478301404999996,0.11455076581644297
2021,بلاكار,Armoire commode étagère,1.611502,0.31717063137771306
2021,بلغة، ببوش، كنترة,Babouche belgha affase kontra,1.7092029096999999,0.4935364681445169
2021,بن صافية (كعب او مدشّشة او مرحيّة),Café nature pur,8.247358,0.1599725788847669
2021,بن مخلطة (مدشّشة او مرحيّة),Café nature mélangé,4.068128,0.22171819517969427
2021,بن مستحضرة سريعة الذوبان (نسكافي، ماكسوال),Café (nescafé Mawell),9.810499,0.3219551224935453
2021,بنتوفل,Pantoufles,0.38225753500000004,0.2054596130002444
